,time,CoxReduced,Cox,Cox-TV,CoxNet,GradBoost,RSF,KM,Gompertz,DeepPCH,DeepSurv,DeepHit,RRF-TV
0,1,0.7642817122160972,0.8524163486566401,0.8725056346131131,0.8527073079413391,0.853413095263104,0.8569829594880074,0.5,0.8543403572727737,0.8840661087503308,0.8714652336877322,0.8749106795719043,0.8496298060775694
1,2,0.7637568771333634,0.8631617517889151,0.8735389800592748,0.8617576348593706,0.8516112982765931,0.8719536684157205,0.5,0.8638022034181474,0.8860886046018714,0.8715136615712231,0.8813558308047597,0.8715911870947441
2,3,0.7835715802946854,0.872033275556385,0.881487437232844,0.8709574139164269,0.8602596142390785,0.8788814700422674,0.5,0.8724099491582201,0.8882887219819423,0.8775967276991306,0.8872118969256034,0.8788758744014946
3,4,0.7854565553587634,0.8621844293398632,0.8755587733547767,0.8625722698294287,0.8414893383972293,0.8611732778236866,0.5,0.862555428589652,0.8707710315007464,0.8656251719384389,0.8722074560609274,0.8673140264114325
4,5,0.7882886186504472,0.8611640007272958,0.8758713825151332,0.8613494910496629,0.8419764614691752,0.8570365940649424,0.5,0.8591700827098487,0.8707916824707526,0.8648929902775357,0.8718919492530736,0.867420294453839
5,6,0.8056097830662788,0.8678924952169542,0.8844204901862882,0.8687160992755134,0.853048098893725,0.8602738734029313,0.5,0.8673444727112141,0.8781325132331699,0.8721161960845787,0.8789498684577199,0.8756866465357456
6,7,0.815441144686331,0.8722642618004195,0.8882119235257911,0.8730045334625103,0.8604047387596826,0.8663287305586835,0.5,0.8714181885381145,0.8814079049105303,0.8762086830409218,0.8825072263016399,0.8794845258243535
7,8,0.8042306846389953,0.8623958489282455,0.8811191111382415,0.8629762292663835,0.8499349113963197,0.85530007295159,0.5,0.8587199780468625,0.8663662776548513,0.8637264210881233,0.8694647196274949,0.8723260575498936
8,9,0.8010836186508705,0.8564827616431228,0.875819200265211,0.857053270202283,0.8450504688119265,0.8447311783002776,0.5,0.8533322171185567,0.8542818230675817,0.8559947650358497,0.8572894198604879,0.865412379172476
9,10,0.8062247047601614,0.8569448629095687,0.8807362270620845,0.8575430288031847,0.8514464159972065,0.848877611117735,0.5,0.8548322450160317,0.8576375701331267,0.8572883802536164,0.8600253137542271,0.8731393286809771
10,11,0.8111068488925519,0.8594489094380084,0.8841309467421218,0.8599160931817487,0.8542695395968897,0.848803363275266,0.5,0.8576703680575302,0.859825099509314,0.8598674829906963,0.8614028560564517,0.8749326710477441
11,12,0.8143247334740883,0.8630212303994762,0.8877457662589509,0.8634488920628445,0.8586039629621514,0.8545724412383573,0.5,0.8607569934944501,0.8617543103420204,0.8629076821378043,0.8625332239429918,0.878211425405174
12,13,0.8163346711512703,0.861970519662434,0.8836282619777172,0.8623824360955674,0.8593807600194119,0.8533343918662442,0.5,0.8601708517142647,0.8603670241904328,0.86182509715875,0.8604844365662012,0.8696576984281522
13,14,0.8097847172351055,0.8500999180912914,0.8737852544803696,0.8507890176680791,0.8518167620167969,0.8444275654942408,0.5,0.8481200767569659,0.8477660015622597,0.8497843071104216,0.8480518523536529,0.8651750989101227
14,15,0.7989919719747607,0.8409725828220549,0.8646251151468383,0.8420740507765135,0.8463268070819698,0.8363889278943824,0.5,0.8396550398980299,0.8413161939350777,0.8420828834845934,0.8408884542740003,0.8550662639795619
15,16,0.8007719477805113,0.8410589557986912,0.8670239026245379,0.8422253507880761,0.8484873871771921,0.8363058989870494,0.5,0.84056627854331,0.8436409488728485,0.8446517699124038,0.842418896518137,0.8549527408932056
16,17,0.8030281682065032,0.8447539373324965,0.8694499546062168,0.8460025862510345,0.8515304552510765,0.8405502977814064,0.5,0.8433425286926217,0.8483545078292205,0.848771894875277,0.8470314076144414,0.8598181801015929
17,18,0.7905502865592711,0.832528466408188,0.8564648735007989,0.8341293309760509,0.8396579137764503,0.8311005018335209,0.5,0.8323974627897133,0.8398100863956006,0.8407940990361037,0.8375309312126586,0.849950473483391
18,19,0.8072933627836409,0.8430471258519256,0.8663436462399683,0.8448022344987909,0.8522798329601562,0.8426500197066082,0.5,0.8429517843874186,0.8507745021919112,0.8505268894468604,0.8484864952772058,0.8580913330993957
19,20,0.8200966343502147,0.8568600717022661,0.8768045531605719,0.858685771207667,0.8666890432009584,0.8531976666673822,0.5,0.8570682378194479,0.8666142373479913,0.8652978343080574,0.8649663578396969,0.866877836231619
20,21,0.8200126809489641,0.8496890450895279,0.8752684692126281,0.8516956196660604,0.863767141677554,0.8493546867903714,0.5,0.8510484098784596,0.8610966940579377,0.8594696181617412,0.8619271306134416,0.8640890166425834
21,22,0.82790724767697,0.8527329102411345,0.8775229071924924,0.8547332938202103,0.8654388446131799,0.8499549006010467,0.5,0.853886726727815,0.8633997600752017,0.8623109497390908,0.8622856534389034,0.8649547108596791
22,23,0.8294999442471546,0.8562796975657172,0.8819184359603947,0.8580209280641159,0.8695067900841564,0.8544637436335777,0.5,0.8569564212309175,0.8637444240113652,0.8648846785158691,0.8632676517897642,0.8667816825898751
23,24,0.820322533832929,0.8444964856241652,0.8770665201599273,0.8464244755378579,0.8600481404738644,0.8408533217046869,0.5,0.8460368875190881,0.8515294304699699,0.8539557108779595,0.851519506216085,0.8566818210590534
24,25,0.8375773219052846,0.8637334423468045,0.8890783470463989,0.8664274455249401,0.8850427528144236,0.8637021340965079,0.5,0.8663503950570239,0.8709820290808128,0.873610150884752,0.868906796433387,0.8749737466046502
