,time,CoxReduced,Cox,Cox-TV,CoxNet,GradBoost,RSF,KM,Gompertz,DeepPCH,DeepSurv,DeepHit,RRF-TV
0,1,0.7082248095564738,0.8148786800357024,0.802820040316007,0.8132872743027745,0.7718913440333139,0.7852189719666857,0.5,0.8079055688578449,0.8053116415645679,0.8000927766657464,0.8055541733158607,0.8069253242535783
1,2,0.7182015457739193,0.8116873160893878,0.8063181015698067,0.8097884403912632,0.7774783626851228,0.804904624775144,0.5,0.8054254509546996,0.8137263522106024,0.804030823076731,0.8153349212208936,0.8055259559867096
2,3,0.7232069235114276,0.8037706737257881,0.8040769201124689,0.804552469670314,0.7810555609960772,0.8009116465140806,0.5,0.8023467842698744,0.8033668237202187,0.7983789089673756,0.8094405567215328,0.8078044309467354
3,4,0.7232677931528723,0.7950433079152589,0.8068246518736883,0.7963646725218473,0.7784475900379267,0.7948751967047409,0.5,0.7959645391146875,0.794566699772676,0.7917275904836234,0.7948333150754574,0.7978493023921409
4,5,0.727119944645922,0.7940500858821391,0.8053452664374768,0.7941043227106974,0.7787970257120107,0.7872683680242174,0.5,0.7919491919257269,0.7904160685669442,0.7888965095129895,0.7926475470209711,0.7984559605903891
5,6,0.7332124598899725,0.7970084866636818,0.8122557242478614,0.7973533690347161,0.7829843846681239,0.788817774961907,0.5,0.7955503478178478,0.7916699546464907,0.7918409986593082,0.7949922645315886,0.802829646087996
6,7,0.7376971045106266,0.8020736956387587,0.8159348348884885,0.8022857464468371,0.7878224327717361,0.7909453267876867,0.5,0.8004967904161446,0.7960796599642441,0.7956074729277545,0.7981918313044548,0.8046326876614086
7,8,0.7386691172353511,0.803986078595376,0.8159435864500892,0.8038314466912134,0.7909320502725703,0.7896575017011367,0.5,0.8018998025466941,0.799559184503499,0.7973023649785835,0.8030866630836699,0.8096708227634342
8,9,0.7306882146054959,0.7980289359748718,0.8109140737119381,0.7977261546628471,0.7852959308437983,0.7833959984645702,0.5,0.7960199027914683,0.7957884321449694,0.7921222166650057,0.800675654529096,0.8083981198213205
9,10,0.7325127837800216,0.8011826034643139,0.8204306838848379,0.8009995307027916,0.7896873759419724,0.7885373414824091,0.5,0.7997984276265315,0.8008138085931678,0.7956820848987709,0.8039581653487635,0.8146474161284287
10,11,0.747916511482213,0.8135051740597817,0.833170949148034,0.8134020491091024,0.8031122163396606,0.7988283169860468,0.5,0.8126214536625296,0.8132385763978764,0.8083175862516618,0.8152431046373432,0.8259869344147639
11,12,0.755915166613876,0.8236091545311373,0.8418913252894341,0.823199126539083,0.8130537146855817,0.8099510446543248,0.5,0.8209264631848912,0.8210026186392658,0.8174889703661102,0.8234817691432365,0.8351609808485672
12,13,0.752438819792588,0.8226942137614038,0.8376182113522199,0.8224318023310174,0.8138039448179987,0.8087079935033336,0.5,0.820711708763943,0.8215523631628604,0.8169723510950626,0.8224051857604289,0.8294452223302262
13,14,0.7493334791901187,0.8207962927483992,0.8398343656192024,0.8207482999066521,0.8135439149322463,0.8090698940540518,0.5,0.8197182800244109,0.8217747557045603,0.8158446895140159,0.8210406448269032,0.8307016698528531
14,15,0.7501485658087792,0.817349571433432,0.839324796514817,0.8181478156147179,0.8131942743006819,0.8073401225261104,0.5,0.8161411639852298,0.8197452727615827,0.813842253288681,0.8196743755702861,0.827695453714192
15,16,0.7567388554465344,0.8236627675590922,0.8410741283707801,0.8243167153079931,0.8199479986796367,0.8100606381075421,0.5,0.8232393924887113,0.8248103695359265,0.8190355241122418,0.824483251056503,0.8258509463480848
16,17,0.7584614144406985,0.8223557715066083,0.8421074972434827,0.8234105856817938,0.8208882633613176,0.8092132635438818,0.5,0.822761315288156,0.8260422797034128,0.8194319233878316,0.8281041573161423,0.8267153200540265
17,18,0.7676241917639269,0.8350718379016744,0.8548741485861522,0.8356640650592062,0.8355428856440963,0.8215830582047563,0.5,0.8356802010826537,0.8380715915267387,0.8331719980382593,0.8426485761524032,0.8367878715048203
18,19,0.7772794975388236,0.83782897983,0.8561897113110559,0.83864783407522,0.8380688921194204,0.8229214415779339,0.5,0.8392962189204589,0.8390664112153754,0.836875406700692,0.8426040564416963,0.836969845716561
19,20,0.7723977982877276,0.833342359789271,0.8504904006775624,0.833462269985116,0.8344631947174554,0.8157702086375401,0.5,0.8352364925081771,0.8369020583877829,0.8348783247007107,0.841861332840024,0.8301998696445694
20,21,0.7707982978286615,0.82803855802415,0.8474958088633705,0.8283398774990751,0.830623709138155,0.8100217681522281,0.5,0.8318874380999206,0.8344641703359548,0.8322411851307896,0.8399172258025247,0.8294643948439591
21,22,0.7736889006405808,0.8318082656485442,0.8526861736849954,0.831662168670631,0.8347238871604428,0.809674218577884,0.5,0.8349188891439308,0.8398459122234581,0.8359255622044103,0.8415639057381568,0.8307790240263839
22,23,0.7794340242477037,0.8324428252221195,0.8519779051750507,0.8323234827603314,0.8363069011910857,0.8072981956266152,0.5,0.8363352557716042,0.8410974721493295,0.835732357920505,0.8424683933319321,0.8280580264243794
23,24,0.7840675479735286,0.8412385141035369,0.8573127953872473,0.8412528155073351,0.8433529956858872,0.8062283196403652,0.5,0.8449778972357628,0.8483611260824673,0.8453629965883525,0.8512301172587092,0.8259281449645971
24,25,0.7978828591217284,0.8539624078134072,0.8703170584978402,0.8546615466746332,0.860974774426745,0.8216562286590341,0.5,0.8596412862695936,0.8633214602311641,0.8593640492932355,0.8657711540989166,0.8408982273389771
