,time,CoxReduced,Cox,Cox-TV,CoxNet,GradBoost,RSF,KM,Gompertz,DeepPCH,DeepSurv,DeepHit,RRF-TV
0,1,0.7973831475724397,0.8642049037421555,0.8612633519637971,0.8630760420380088,0.8465131616957198,0.8575799044095065,0.5,0.8593602433787151,0.8688394533792245,0.8606119188563225,0.8658772928183159,0.8543842407026521
1,2,0.7895663856454631,0.8539611177715869,0.8513111477153176,0.8527953269371933,0.8379235361945534,0.8477943711002556,0.5,0.8507049174105719,0.859217858693659,0.8509190059701297,0.8592501840790341,0.8427687858936417
2,3,0.7893381230474249,0.8522417665230975,0.8586470013399258,0.8515637924078185,0.8392407802079542,0.8476078193449122,0.5,0.8504596847246246,0.8560356514682046,0.8496898924678444,0.8575813931793099,0.8509445022726909
3,4,0.7885775562488047,0.8482202511893351,0.8595319824238274,0.8481293379402157,0.8360000039094633,0.8432003295864643,0.5,0.8469191549913959,0.8525210215851439,0.8465162087402934,0.8523980599997751,0.8510343124292634
4,5,0.789566009555368,0.8485605700919607,0.8593261547187574,0.8483798527611569,0.8364312422220819,0.8413320776714592,0.5,0.8464134389206237,0.8527881002724427,0.8465465243016738,0.8512914351654605,0.8524316915801212
5,6,0.7972261049134982,0.8539885316349023,0.8664664444822726,0.8539422055358122,0.8436114586889845,0.8457042520053935,0.5,0.852620269797812,0.8577239731555488,0.8525103521331844,0.8567050328677096,0.8588272921406885
6,7,0.7975637261369286,0.85459298740031,0.8682670533573889,0.854697317344485,0.8438711147000333,0.845514804825175,0.5,0.8530167885661855,0.8580980986832405,0.85279485747326,0.8578394762130813,0.8601602447641966
7,8,0.7900864867590487,0.8492038157799705,0.865646208155358,0.849747480812147,0.8392063053287103,0.8412005276857994,0.5,0.8477320624130085,0.8532007694778134,0.8476895469569445,0.854806395101277,0.8592474608297748
8,9,0.7880422639396123,0.8460499822980505,0.8632864738228107,0.8464548909418883,0.8357671388817159,0.8371633488752261,0.5,0.8444648402391393,0.8485210919773113,0.8440158661156789,0.8506529863885259,0.8577415149603015
9,10,0.7934072441069773,0.8484730065857465,0.868236464309243,0.8489963736703084,0.8405341152795963,0.8404611790775736,0.5,0.8475481573989888,0.8517227595458152,0.8468749265275812,0.8528066856681178,0.8621141366437395
10,11,0.7996370457341471,0.8514923115219917,0.8721080942262427,0.852017007108755,0.84461507710991,0.8435348201968131,0.5,0.8508066469597876,0.8541403562696104,0.8503904640871334,0.8550071841782804,0.8668324537526191
11,12,0.8075006759245482,0.8581390582694651,0.8774786646616647,0.8586280217144392,0.8513384543220133,0.849843816649537,0.5,0.8569531977685227,0.8592742110050366,0.8567707185187923,0.8605820094182357,0.8721350079301919
12,13,0.8106680435055897,0.8592454022778787,0.8768002015952485,0.8598608513815227,0.853850320626774,0.8513294321099225,0.5,0.8585431494083606,0.8604485229997182,0.8580629001601806,0.8613894175067568,0.8713039113547227
13,14,0.8064664491644832,0.8528431255302827,0.8730530045384011,0.8536403180125212,0.8498214587993991,0.8467766718512999,0.5,0.8527970909226299,0.8549732198678984,0.8526092105221095,0.854979871833811,0.8681293031715438
14,15,0.8055706017091807,0.8498894467224178,0.8704128679373421,0.8508985182521973,0.8491145344172303,0.8439912557835312,0.5,0.8499983039652543,0.8527787897429605,0.8505186088553718,0.8528919403577901,0.8644984422272566
15,16,0.810043510849623,0.8524399274932231,0.8723587730828406,0.8535314543655029,0.8535275972580441,0.8469294872425679,0.5,0.8533758981342221,0.8555186549374376,0.8538495579985486,0.8554378303121222,0.865462040540063
16,17,0.81418913123715,0.8560550563987095,0.8763391365194682,0.857272474010256,0.8579056289623743,0.8509070760785424,0.5,0.8571737232398415,0.8596647938209281,0.8580451728824702,0.8599552956319882,0.8684048879172579
17,18,0.817673593535008,0.8597774957994682,0.8797152728074726,0.860984801563291,0.861863007600762,0.8546348876946905,0.5,0.8607587444848528,0.8630426292001244,0.8616778732001132,0.863508675176888,0.8710122444403572
18,19,0.821198478777663,0.8601311545614789,0.8786933337283198,0.8614368442358353,0.8631004087156848,0.8546390395659477,0.5,0.8615526462419039,0.863650713716166,0.8621007847371428,0.863800397829858,0.8695528163263762
19,20,0.8254293462919401,0.8618578707656055,0.880533081949117,0.863103187629217,0.8651640301600105,0.8548816824221772,0.5,0.862870431388199,0.8659309401716657,0.8639976447912443,0.8663673418992164,0.8700595067288495
20,21,0.8263838392812313,0.8597353675016084,0.8812923084775064,0.8610287920722095,0.8645836990815158,0.8528576787769075,0.5,0.8617977189673852,0.8655366543443733,0.8626558938427583,0.8664061717995604,0.8700340966080715
21,22,0.831753986996841,0.8639371377591478,0.8844166957191544,0.865360092596793,0.8681898688509027,0.8542402299286669,0.5,0.8658406506559233,0.8695330163480717,0.8666585027447258,0.8696772988677606,0.8708908338314574
22,23,0.8391450437069172,0.8706425848465416,0.8907126920219507,0.872027795343669,0.8757029821314721,0.8620444295585805,0.5,0.8724298792615874,0.8756250522458913,0.872991460665373,0.8760638246359989,0.8757703158263968
23,24,0.8394914939564011,0.8728262251651744,0.8924455195133749,0.8741582775600641,0.8772846292092398,0.8620133261032086,0.5,0.8750358738100521,0.8775807921022829,0.8757898873811857,0.878465119665637,0.8745023115397683
24,25,0.8542787797637605,0.8855529196160445,0.9010116030662776,0.8870568499502417,0.8920372141442634,0.8787617982043215,0.5,0.8887687649401933,0.890871168221496,0.8892704274609404,0.8915354821814341,0.884969618435499
