,time,CoxReduced,Cox,Cox-TV,CoxNet,GradBoost,RSF,KM,Gompertz,DeepPCH,DeepSurv,DeepHit,RRF-TV
0,1,0.7931271783249012,0.8670988671064556,0.8655750067495412,0.8663565666080337,0.8493803196001571,0.8530086500502051,0.5,0.8635113769009759,0.8729848359975123,0.8657153512235791,0.869368088310267,0.8563830432301858
1,2,0.7962270541175214,0.8585761593721696,0.8546790642366442,0.8571976377169509,0.8415592458568726,0.8497855793244058,0.5,0.8557251375607849,0.862574193142815,0.8568410060880403,0.8602441856388522,0.8440719659081773
2,3,0.8019631675220892,0.8591559960537258,0.865776299412181,0.8583152401103151,0.8483599766381202,0.8573193853590769,0.5,0.8577403551427868,0.8637304468831581,0.8587222682186172,0.8634877051629802,0.859725392503176
3,4,0.7999003528693901,0.8535266307059481,0.8619758988258875,0.853248195359326,0.8441163727394515,0.8514105914432792,0.5,0.8528985472586739,0.8581171640043989,0.8539240702921216,0.8563461507904104,0.856289869996274
4,5,0.8038971954287377,0.8577434185231682,0.8653341610097502,0.8576907610972581,0.8491061679338191,0.8541111531050701,0.5,0.8563586338586284,0.8623943113029371,0.8572944762482296,0.8593154353448496,0.8606980706264218
5,6,0.8102529209007616,0.8649159169758562,0.8746835949928468,0.8649262235997524,0.8562719564781287,0.8581063323727489,0.5,0.8634303668274538,0.8684834169835919,0.8639808932936786,0.8663112346773838,0.8693705667090385
6,7,0.8095636453767852,0.8629392142345088,0.8739307773760249,0.8633023105941273,0.8540779911943728,0.8551453488023415,0.5,0.861419184529056,0.8665721566242827,0.8616622342258193,0.8647697421721532,0.8683662776633561
7,8,0.8039033732778685,0.858901763296394,0.8726484313534814,0.8594752421853455,0.851158779579362,0.851283986606298,0.5,0.8577300165174151,0.862068527989331,0.85788430418948,0.8624245855906335,0.870253384112896
8,9,0.8039813618875682,0.8584308491888868,0.8741212173598283,0.8589707340871412,0.8511911809095695,0.8514798841730686,0.5,0.8575760249543587,0.8606104159696608,0.8573226189315822,0.8617657719212144,0.8716906905699211
9,10,0.8077043862455697,0.8585090929863843,0.8775141650319718,0.8590097239099985,0.8528989714964812,0.8524887951943732,0.5,0.8577725732119058,0.8608887316915503,0.8573263322413264,0.8619130999369247,0.8746093714576796
10,11,0.8122797329445632,0.8606431945819583,0.880885976454574,0.8612381732598647,0.8555933711541943,0.8551553917831796,0.5,0.8604542215540734,0.8628451500105628,0.8599512592927574,0.8638664226537889,0.8779964959582115
11,12,0.8206921325431128,0.8677628380066121,0.8856948541303594,0.8682167466613594,0.8624029894013799,0.8609879420821882,0.5,0.867110166838158,0.8684586633866718,0.8665947772967448,0.8700144887364439,0.8829970434890063
12,13,0.8223709487227787,0.8687824382659518,0.8852595488835006,0.8693716979251381,0.8641070125680591,0.8619254263385957,0.5,0.8687467885374949,0.8700262544195798,0.8678631518680604,0.8708445507541022,0.882477980331497
13,14,0.8173487897744165,0.8609016589619396,0.8796723312457067,0.8616252994682688,0.8581860591440538,0.8550946691261184,0.5,0.8611316767639116,0.8621013533067445,0.8607219467585514,0.8621817583668417,0.876777336307593
14,15,0.8178778656337624,0.8593596673626266,0.8780102675724057,0.8603016531542139,0.8591158980354305,0.853970132581748,0.5,0.859933514430946,0.8603384481596519,0.8596132632763563,0.8605847680007118,0.8738649861509987
15,16,0.8231311099920475,0.8629389377830733,0.8805464962206119,0.8640662923827928,0.8640554025003775,0.8571450600631698,0.5,0.8646340668491574,0.8642828225671869,0.8639649762686041,0.8644343948944864,0.8750006488684926
16,17,0.8283354703602477,0.8680937522140572,0.8856730981787619,0.8693964392033195,0.8697437861712282,0.8623220083457119,0.5,0.8698308401489571,0.8697866445150757,0.8697697367102769,0.8702471477420546,0.8792609777625251
17,18,0.8299947381005003,0.8711817439878548,0.8887499102911773,0.872506293505564,0.8727169643977861,0.8653886433032881,0.5,0.8729910469309594,0.8732922974474822,0.8732053503826264,0.8742447310436969,0.8809250522452826
18,19,0.8325847471557609,0.8717418528245551,0.8870700547374736,0.8732147920262058,0.8746771115652824,0.866702413271278,0.5,0.8744117527307551,0.874671280820063,0.8742227884671929,0.8756552277020441,0.8785363450052313
19,20,0.8376292073346632,0.8758667960661445,0.8910804263714558,0.8772507176294365,0.8781733318372654,0.867979116499759,0.5,0.8783445940871845,0.8790597723847506,0.8778836252827069,0.880439008565335,0.8803003416487021
20,21,0.8369639169169824,0.8721663702691541,0.8911267540267795,0.8734991335943739,0.8766740555861138,0.8659715504526456,0.5,0.875785755965867,0.8771006667427905,0.8747385788129373,0.8785358337288556,0.8807868132496215
21,22,0.8422916357748993,0.8740544769720001,0.8927526828441255,0.8756921962865284,0.8792653235668103,0.8668670150335944,0.5,0.8778868705276972,0.8796476347964364,0.8772771551073529,0.880778361787864,0.8803012855706115
22,23,0.8517588568900762,0.8804953315106228,0.8988278452617741,0.88213749826905,0.8861440129876572,0.8748974629453564,0.5,0.8843756473024351,0.8855504823122315,0.8832300789173747,0.8866076995067292,0.8846981213938239
23,24,0.850586984598246,0.8821082861782683,0.8997710112322267,0.883804877442924,0.8878386304683183,0.8742613545318337,0.5,0.8863046531732741,0.8877662637823502,0.8864177210241135,0.8886695973499492,0.8825312107697483
24,25,0.865444749133753,0.8957804282878459,0.9108326419959246,0.8977336696583825,0.90312025159396,0.8919950823350468,0.5,0.9012968260698099,0.9023247482793842,0.9011926578313019,0.9035619502289897,0.893437240565939
