,time,CoxReduced,Cox,CoxNet,GradBoost,RSF,KM,Gompertz,DeepPCH,DeepSurv,DeepHit
0,1,0.00890741927628193,0.008470111265829276,0.0084529234876937,0.008704643509832325,0.008623270740640782,0.009183914727168459,0.008413705667815843,0.00833855090457014,0.008478214555938647,0.00858266337939706
1,2,0.016628793655487757,0.015417477931472922,0.015354438115181506,0.016236361231551782,0.015899987625537678,0.017658503915551974,0.015688782551038137,0.014674671116058063,0.01544672912900096,0.015507378651346835
2,3,0.024223974153278666,0.02246819473456979,0.022335052396745186,0.02379308163561176,0.02337395657172255,0.027128700017323353,0.022508985130522696,0.02194775284933077,0.022393887803035282,0.02355312809102509
3,4,0.03464186446454005,0.03217555137736162,0.03198749229944356,0.03412077788275924,0.03360861987423166,0.03997619627769852,0.03224911527410139,0.031707194673592974,0.032138150964881616,0.03337839394615759
4,5,0.04418793486300603,0.04016115017501584,0.039982783099334715,0.042570613930706235,0.04245372181590848,0.053379815540240766,0.040613005958452554,0.04035849908151981,0.04029128086338438,0.04167637917409704
5,6,0.05219353361375991,0.04772770906697732,0.04750834911523875,0.05018595369396115,0.05074067553672746,0.06704708565456648,0.04782298573240613,0.048003238818725966,0.04747328398336414,0.04955038962447201
6,7,0.0606663950013871,0.055529435698701904,0.05538352361866295,0.05891422564886637,0.059388818438952114,0.08010064505460468,0.055669874371986096,0.056340358859101325,0.0552242222660019,0.05876822343074369
7,8,0.07266396450932659,0.0667539563493785,0.06663008962745817,0.07068107710126365,0.07070844029282945,0.09664021581289657,0.06700887353454987,0.06810869338302417,0.06695255396908699,0.07115527920886856
8,9,0.08396676889888295,0.07733734732707306,0.07721095968565124,0.08179284850277478,0.0812204607989775,0.11305849519287879,0.07730347933437993,0.08015521706740565,0.07810536862178723,0.08570835087727967
9,10,0.09192312920244253,0.08529537250276585,0.08514996925993057,0.08874366458819856,0.08918704631582194,0.1278293900486155,0.08459631953330886,0.087722397295083,0.08598234817998114,0.0933678914679675
10,11,0.09762206657860811,0.09110614921851193,0.09100283613346279,0.0946037212026631,0.0950618802384031,0.13861233031522543,0.09038440211610661,0.09349669625968517,0.09224786813644208,0.09974881960971888
11,12,0.10726716820583347,0.09746173620373022,0.09739430143766922,0.10106983477744019,0.10292177816432885,0.1551198079963874,0.09685191822064179,0.1011782232864554,0.09891395951802058,0.10722745379152916
12,13,0.11334430991341816,0.10271462681738806,0.10263051809668401,0.10691436442943324,0.10872790457320682,0.16742004943026828,0.1021705146592722,0.10857819477328463,0.10466945576945219,0.11230312656874404
13,14,0.12355101338912484,0.11324450888649759,0.113081921486057,0.11656640802816562,0.11847793352666179,0.18246009376794362,0.11302671906208471,0.1200042800548635,0.11538306308088432,0.12449723192424468
14,15,0.13486160954251292,0.12456388546565209,0.12424385552656013,0.1272565611829215,0.12999560005801128,0.196994297294564,0.12422253844609375,0.13265126266552763,0.12618607842927854,0.13585073487335556
15,16,0.1433709722104743,0.1327989320727909,0.13235190229361984,0.13550766535193481,0.13805185823107935,0.2121174051320924,0.1311521454905073,0.14095788776695048,0.13360261390883926,0.14414696074650912
16,17,0.14976592532752955,0.13654925138709703,0.13617144729757538,0.13978976653850553,0.14247159861479775,0.22536045135390365,0.13701206617569908,0.14345584771606287,0.1384813576471346,0.14928473616293178
17,18,0.1609365617901317,0.1480307076026382,0.147793542478191,0.15008863069030656,0.15151511043647073,0.238375135958603,0.14805627489616,0.15444249310691122,0.14926013262861657,0.16379102626403808
18,19,0.1590319567853264,0.1488104571550204,0.14828351104618426,0.14864873258120145,0.1513310657512156,0.2464598381936402,0.1477689868995732,0.15383542646341292,0.14786649273034114,0.16182783072540416
19,20,0.1573480971723022,0.144770763410779,0.14428381492115672,0.14493995256488668,0.14881197629278245,0.2539981600772847,0.14367637189387028,0.14734815217846933,0.14309122978798783,0.1519139448427808
20,21,0.15617547531797513,0.14714757398782255,0.1464458077135468,0.14595763870126813,0.1503804868135088,0.2551491155589223,0.14537907743773582,0.1497299452386572,0.14520188638171805,0.15480137434680932
21,22,0.15525238813982295,0.14676388404698082,0.14589159574468596,0.14660188046249487,0.15144904212973867,0.2612130183655904,0.14500467020757776,0.14839449197283433,0.14439087957251975,0.15162241517494043
22,23,0.1574943284403643,0.14725764248098305,0.14659768670169881,0.14787148996342436,0.15270572731477672,0.26643556147730335,0.1468790037912716,0.15137203884675113,0.144103373445326,0.15697162504979775
23,24,0.16450974677069843,0.15586847291916864,0.1551456267394585,0.15429638320957886,0.1619090650473231,0.2673828950500685,0.15444900832000916,0.15771660649996966,0.15402003312940796,0.16583828617788177
24,25,0.15692417872930373,0.14454787758456344,0.1436337118922391,0.14144522429633663,0.15049302032728756,0.2658584215108165,0.14368581631614816,0.14508491584916716,0.140971061863584,0.1776579743580392
