,time,CoxReduced,Cox,CoxNet,GradBoost,RSF,KM,Gompertz,DeepPCH,DeepSurv,DeepHit
0,1,0.797789199389422,0.8668524780615363,0.8660144848686151,0.847071638648027,0.8339535963706342,0.5,0.8625660640383238,0.8424728191692403,0.5,0.815271415361952
1,2,0.7898379582363138,0.8524985786009235,0.8520771303298165,0.8385663965265651,0.8400668499237169,0.5,0.8527288994193203,0.8401242901851338,0.5,0.8160585186396048
2,3,0.78948640759399,0.8515071087548541,0.8516129921771236,0.8383724522745506,0.8389817763225911,0.5,0.8530717511878068,0.8402323514335506,0.8414605025633903,0.8136145615941581
3,4,0.7886950321287626,0.8481670107565271,0.8482467823736575,0.8357337911558407,0.8360346280439382,0.5,0.8485136658158999,0.8315302834752771,0.8389653899644962,0.8104360866022877
4,5,0.7895596473165338,0.8478123046876502,0.8480946283671029,0.8370239838736888,0.838142077352004,0.5,0.8471389335754064,0.8272625696200563,0.8377121972315712,0.8068359584976126
5,6,0.7971298513548452,0.8534717899967816,0.8537277636773886,0.8438632990805055,0.8429715545589447,0.5,0.8525903674174227,0.8313233681139938,0.8433071867897031,0.8092489037915283
6,7,0.797397727195306,0.8528539434384963,0.853175573260282,0.8432184211043918,0.8425240996036317,0.5,0.852199983194964,0.8314839122375015,0.84187224630586,0.8167878653676928
7,8,0.7900227084288599,0.8482611844314562,0.8489025163523702,0.8385060289833471,0.8386570814750132,0.5,0.8471970930747081,0.8263135311099374,0.8369772739739553,0.8139979225808178
8,9,0.7880409028597084,0.8449243740621839,0.8453708175210115,0.8348671824218448,0.8337118220528834,0.5,0.8437418430206574,0.8221223310997293,0.8339103021980023,0.8125469692129814
9,10,0.7933569179534348,0.8469890980635184,0.8474911605720218,0.8389140864898939,0.8364550034577038,0.5,0.8464502153106165,0.8265039175472321,0.8368728780810193,0.8169200533676945
10,11,0.7995684454103358,0.8499720151461971,0.8503545545144715,0.8430519395101475,0.8395416576987211,0.5,0.8495844880467028,0.8290919831967083,0.839481126459558,0.8185235266165087
11,12,0.8074840254526301,0.8564551691852365,0.856805793878519,0.8494244349482177,0.8456001471372534,0.5,0.8553963427403182,0.8364189178108874,0.8462236821809643,0.8229062644308118
12,13,0.8105828086739717,0.8568853551555164,0.8574127532249265,0.8518771550871922,0.8467670408637423,0.5,0.8567057052613758,0.8376338589911979,0.847541031648277,0.8328065377677392
13,14,0.8064470560881654,0.8505954732238186,0.8511212569741504,0.8474279764068071,0.842795007125621,0.5,0.850775027525521,0.833942422329013,0.8420533589954087,0.8322702091581681
14,15,0.8055722143799954,0.8466880592092844,0.8476690328924358,0.8465003470933559,0.8402848976478208,0.5,0.8475606917124514,0.8334254188065183,0.8392170961950595,0.8302846542632714
15,16,0.810044224263302,0.8491337280824994,0.8500562959753346,0.8505726110973977,0.8428768177303336,0.5,0.8508273729228388,0.8347052705210493,0.8414287965815188,0.8337256310544009
16,17,0.8142395048119865,0.853157031211299,0.854158183576311,0.8546801607810843,0.8470934053066327,0.5,0.8546146896272939,0.8388684615298336,0.8448790530745922,0.8361551363761296
17,18,0.8177422365503868,0.8571130352644718,0.8580879861700808,0.8586991049577262,0.8517609162372135,0.5,0.8583066717325303,0.8431632453177935,0.8484597288476411,0.839031858724824
18,19,0.8212205383909262,0.8570129914104985,0.8581112678512481,0.8598853084856094,0.8519646745161614,0.5,0.8587767601904543,0.8421420436281744,0.8485837083763603,0.8392548098799884
19,20,0.8254815521648828,0.8578806823574159,0.8589125350572967,0.86232930247005,0.8522901105191489,0.5,0.8602449898536229,0.8472373773656974,0.85079698416114,0.8430053845643282
20,21,0.8264418795085495,0.8555281607060576,0.8566242642278783,0.8615907062389243,0.8502186699933916,0.5,0.8588639465940567,0.8452760004572313,0.8496426547004992,0.8440543255238284
21,22,0.8317215656947526,0.8593590745389224,0.8605519605226637,0.8655675261558662,0.8512245204068483,0.5,0.8631941510171204,0.8483497507219682,0.8521842732860714,0.8466134772893953
22,23,0.8390124518245938,0.8658278293417205,0.8671460884282683,0.8730692496851842,0.8590866718516466,0.5,0.8697196866943294,0.8543182119809754,0.8576809195168492,0.8503978382261049
23,24,0.839328922935409,0.8683251791315301,0.8697016421376097,0.8746508305029235,0.8595111668365,0.5,0.8721046005859265,0.8572022965789843,0.8586819065135909,0.8492975099364758
24,25,0.8541051360378226,0.8803861195032896,0.8819022758749606,0.8886819322879853,0.8750588632928435,0.5,0.8855140665599395,0.86793741695032,0.8680885422085127,0.8599092824160747
