,time,CoxReduced,Cox,CoxNet,GradBoost,RSF,KM,Gompertz,DeepPCH,DeepSurv,DeepHit
0,1,0.009366971213326136,0.00941770240316997,0.009339148594119934,0.009154341859062855,0.009217057689082424,0.009789365885667247,0.00918385720631127,0.0094600318236088,0.009838042107875648,0.009446929393465685
1,2,0.018545699553351103,0.018766604345509537,0.018487025530670963,0.018011692746922416,0.018222629926977575,0.01970527599402095,0.018587901834835763,0.019628738158175608,0.019834733938287063,0.01998736585836475
2,3,0.0315585574067121,0.030398198235660017,0.029953000193031487,0.02976420690597893,0.030153577212325516,0.034085964423688636,0.029287242024636766,0.032273620397687164,0.031156600744729347,0.03642600014578283
3,4,0.04137109538764826,0.03836982142856393,0.03777023789540268,0.038777882105846644,0.039526411968923314,0.04484370720145861,0.03727725392878066,0.0432010985792353,0.038165841902134484,0.04464070543353964
4,5,0.04891159264919119,0.04539925003027663,0.044710325579698555,0.04612230924419766,0.047897211389603685,0.05457948976711318,0.04493440186823119,0.050956273490046056,0.04416571784402387,0.0526192323644992
5,6,0.06354072848672233,0.05920352709652938,0.058632832131836565,0.06099117564275012,0.06314337770579374,0.07556710577979453,0.05897942297459726,0.06855487211208129,0.06000118798305052,0.07604531351248225
6,7,0.07146463486504143,0.06589213381888183,0.06525479903346071,0.06829742135656412,0.07059631226987739,0.0866154563897691,0.0661491042736088,0.07688327977039074,0.06702772058269514,0.08413532336693715
7,8,0.0883040717977671,0.07919165718774306,0.0784845575406358,0.08285039196496513,0.08509122628643932,0.1054594427673148,0.0793622283187445,0.08951758354365673,0.08163807352678679,0.10317115784684251
8,9,0.10196699590306298,0.09283653427295079,0.09199075769960348,0.09706811345812837,0.09933472184060704,0.12035668908192038,0.09275300866201397,0.10710834303652161,0.09567837719640628,0.11903703490679532
9,10,0.1100405949252122,0.1004405698062246,0.09941698070298415,0.10346197504862228,0.10590947572441357,0.13500427824452027,0.09986658586329313,0.11519864213051048,0.10312151513123244,0.12284278871271122
10,11,0.11803342137007429,0.10980418903882011,0.10877390394936336,0.11096989515810171,0.11490948989183368,0.15069631620579463,0.10944372299131241,0.1277236531962706,0.11166551450351676,0.13751662831628592
11,12,0.12397035590023645,0.11383865322394576,0.11298396460495133,0.11801524610121504,0.12326575892405721,0.1632359150729997,0.1143892331006933,0.1313969776067186,0.11485079252343838,0.1505380556327714
12,13,0.13125760249549068,0.11927194234512076,0.1184531648294527,0.12369196304312038,0.12883209377803478,0.17527457200957122,0.12002328247080805,0.13551891918922734,0.12106486494928335,0.14756149705901844
13,14,0.13832624385193354,0.12663456720148772,0.1256951776106073,0.1322601306982611,0.13788536899497006,0.18869228181214412,0.12810166363013373,0.14080223258831973,0.1299646555516303,0.15546314141766265
14,15,0.1457201057464735,0.1347309112344869,0.13344973549705244,0.14143132174162962,0.14791433427168904,0.20041465526823804,0.13502865030518646,0.14635739902524908,0.14065753491057553,0.1806056523651362
15,16,0.15229908243657064,0.13943411316663656,0.13861546801642716,0.14646998956905616,0.1521018492408896,0.2151315232696909,0.1397660950468172,0.15781201197132563,0.14644034197100336,0.18264792041405908
16,17,0.1573353674656655,0.1457750659912529,0.14481387266796145,0.15210260862267366,0.15606123027656746,0.22573346219504545,0.14504628681928752,0.16407992592425397,0.15142225130189876,0.18769476261006451
17,18,0.16509522739864496,0.1502893893238282,0.14943122992022792,0.1574248844685462,0.1604010950544392,0.233509972958395,0.1494112031211435,0.17095734504534293,0.15464611251442226,0.1986845547098812
18,19,0.1726038135599096,0.16192025731890336,0.16088922843919232,0.16869145241946315,0.16940339305433885,0.24161971419578396,0.16029133068691012,0.18729145035817685,0.16852983342318023,0.2083305056576937
19,20,0.16778775176664953,0.15777885133655153,0.15716919006167646,0.1649946613372417,0.16782993130336532,0.2465647266967912,0.15767972717620637,0.18221487848027154,0.16267214779954736,0.20154983142520771
20,21,0.16685232432525557,0.1599433221836665,0.159383730991373,0.16536018450187395,0.16919399852037725,0.24800357202339662,0.1587259394605513,0.18624170337887655,0.16263353667589683,0.21010019470478702
21,22,0.16617031587936598,0.15806916752410877,0.15741178181723992,0.1628222591707206,0.16910972530202675,0.2530616717838884,0.1564759838505944,0.18766615533051062,0.16388895814082133,0.20432304560196196
22,23,0.16595286922780866,0.158237710280837,0.15745046992668388,0.16298595951470451,0.16821742161979406,0.25421633873681226,0.15643827874550115,0.18864043561172777,0.1650393804079307,0.20182720424881462
23,24,0.16621315928506858,0.15524005452884695,0.15453558214218233,0.16109362601688335,0.16832579817355836,0.25400413042602976,0.15276593906958533,0.19219424222349019,0.16866676374330575,0.21117306236916872
24,25,0.16621271165486778,0.15956845072528728,0.15839002011470754,0.16135862108386945,0.16861962341436562,0.2579776028940962,0.15349772326263675,0.19547074761354505,0.17201647846541857,0.19303636270323016
