,time,CoxReduced,Cox,CoxNet,GradBoost,RSF,KM,Gompertz,DeepPCH,DeepSurv,DeepHit
0,1,0.823679247389808,0.8794074373083598,0.8778094445492934,0.8670605039267352,0.8567715165761551,0.5,0.8759836541945423,0.8726158532591215,0.5,0.8599677646033655
1,2,0.8076652459223828,0.8638870291515053,0.8633068700460487,0.853475740263196,0.8495861821266834,0.5,0.8664376633355912,0.865326612226325,0.5,0.8552330795293539
2,3,0.8049190494624894,0.8632145335744148,0.8627522774461784,0.8514718416846662,0.8479508200447793,0.5,0.8652438925842629,0.8632344824631619,0.8568877813628468,0.8552551343133746
3,4,0.8052612503300984,0.8612878723500935,0.8610137874299318,0.8498332855619166,0.8473464153619367,0.5,0.8620979414030471,0.8556976273178492,0.8554347494141934,0.8495838840854004
4,5,0.8044092131465753,0.8608528259462542,0.8609752158050439,0.8509422186870135,0.8504747339657522,0.5,0.8609931735485731,0.8522268059133447,0.8538341572952348,0.8447833289285889
5,6,0.8134201404472925,0.8667263075396026,0.8668382880916747,0.8590570285724681,0.8568669823358237,0.5,0.8675437894974332,0.8578793873616297,0.8602726380087194,0.8517295203681183
6,7,0.8125286140065893,0.8645986517444452,0.8647767789786236,0.8572331574488572,0.8550586978456964,0.5,0.8654599465411476,0.8548256166457234,0.858059774728068,0.8546141904010532
7,8,0.8046848932139713,0.8587923523594557,0.8595741901446394,0.8515353782406964,0.8510400111949654,0.5,0.8595725052523475,0.8502983478984993,0.85240032648773,0.8496716745571012
8,9,0.8046901532647948,0.8563704962606249,0.8569595697854187,0.8493060229513534,0.8477873441936744,0.5,0.8570285565284652,0.846084126013594,0.8500600259731401,0.8471209313249057
9,10,0.8094996176211214,0.8580248050403579,0.8585809296404797,0.8526043231925717,0.8496591359527057,0.5,0.8589142649792733,0.8489264682215121,0.8524470684187728,0.8495959108538915
10,11,0.8134005755216535,0.8590317569943234,0.8594899706776012,0.8545307174905795,0.8508703783717408,0.5,0.8601557747294184,0.8490966076523233,0.853657562058412,0.8504291978234826
11,12,0.8209382093785902,0.8648003050080295,0.865254917198485,0.8605280125390289,0.8566569903204819,0.5,0.8654965962856805,0.8536080618511358,0.8599061717824548,0.8573569533813576
12,13,0.8254784527622234,0.8657244683949533,0.8663837515481498,0.8632254004342852,0.8582491889797811,0.5,0.8670658680036845,0.8546858909662645,0.8612149922924333,0.8601187197791282
13,14,0.8205339106631313,0.858128341774608,0.8587443755543507,0.8571309580158555,0.8527953519845753,0.5,0.8595112288361522,0.8484499516954676,0.8539649790164117,0.8546958171117728
14,15,0.8196273608161232,0.8543826648772038,0.8553812060279515,0.85673558550065,0.8505190112524713,0.5,0.8565994986526536,0.847168174866345,0.8517930909606068,0.8529637556013185
15,16,0.8235646005901494,0.8561823819963446,0.8571697268213467,0.8602845751240278,0.8530146882734604,0.5,0.8588811495238209,0.8492313387544743,0.8529540532349716,0.8539229890099517
16,17,0.8285238637922487,0.8616933738204868,0.8627016132568718,0.8653481498657094,0.8578163141102562,0.5,0.8638987258759854,0.8536311335097639,0.8565429272857787,0.856545955472894
17,18,0.8311225923192938,0.8639744878372874,0.8650285627739551,0.8673875287233896,0.8610633401839354,0.5,0.8656710256476272,0.8569948952854721,0.8578033439732771,0.858533200260784
18,19,0.8342699820723939,0.8645276664079247,0.8656815750432127,0.8695267917701827,0.8616780576277893,0.5,0.8669960673191112,0.8573674565809019,0.858766713647543,0.8595787718133263
19,20,0.8387702567106873,0.8654063495178985,0.8665479742764672,0.8722066446813896,0.8625650355303608,0.5,0.8684575596350854,0.8615950415361844,0.8604825667596316,0.8627343986272488
20,21,0.839759227521752,0.8639852247738065,0.8651694499809862,0.8718990543785199,0.8615066312455477,0.5,0.8676892815925661,0.8605015915956109,0.8598123325750667,0.8643073874093457
21,22,0.8448931080650283,0.8673272062635116,0.8687004523195452,0.8751438332400674,0.8623727446531714,0.5,0.8717586633869728,0.8635024985792804,0.8627532869316485,0.8656111239973012
22,23,0.8526981213902594,0.8750887871595772,0.8766155806650588,0.8839102001104571,0.871822219059543,0.5,0.8791649912906258,0.8696969252204185,0.8692064821453767,0.870807350113967
23,24,0.8517228001877568,0.8759782877508359,0.8775481551424047,0.8838306678434227,0.8721135743542977,0.5,0.8794984616685709,0.8717771958987985,0.869261392412058,0.869844120849436
24,25,0.8680490189985346,0.8899614284291345,0.8916312731648923,0.8984610589589491,0.8893948488646618,0.5,0.8940799052608225,0.8837802991232828,0.8799214990811178,0.8814970184756924
