,time,CoxReduced,Cox,CoxNet,GradBoost,RSF,KM,Gompertz,DeepPCH,DeepSurv,DeepHit
0,1,0.7093368150469164,0.8156620178410886,0.8165505297832916,0.7712368158381486,0.7525017877015203,0.5,0.8130685572769345,0.761942494075092,0.5,0.7258500271875024
1,2,0.7186897104832689,0.8083178648607048,0.8085376704285338,0.7796086024484601,0.8026020499678861,0.5,0.808532369289505,0.7788153837386731,0.5,0.7472281409164587
2,3,0.723281436147472,0.7985047527658978,0.8009958003734017,0.7807927670119856,0.794711986309785,0.5,0.8054190337958045,0.7796713625968172,0.7790570469673712,0.7508335332455479
3,4,0.7234361965159161,0.7895216160579662,0.7910859166655404,0.7783697093356092,0.7887507964809558,0.5,0.7959348073910223,0.7707210053194269,0.7768621874247614,0.7459786410734132
4,5,0.7272935042183644,0.7901047102523342,0.7909560493963597,0.7813282054794195,0.7846229951258163,0.5,0.7929839510616071,0.7584655609910498,0.7745338851154457,0.7412885311120889
5,6,0.7333796573406313,0.7939917316790192,0.7947592051392791,0.7842022322614051,0.7831656381152248,0.5,0.7953813182146592,0.7627338164066826,0.7790495963323336,0.7397763959246766
6,7,0.7377476861858354,0.7985902917036041,0.7992357887401704,0.7871113507132744,0.7853260733582461,0.5,0.7998660776602164,0.7699034659326713,0.7803509235755024,0.748026205215625
7,8,0.7387621537419344,0.8025890633440141,0.8025781960544305,0.7905400704405046,0.7845698614512868,0.5,0.8020142608985577,0.7647596520323674,0.7834434384672393,0.7553826861134083
8,9,0.730576471752973,0.7980273336544083,0.7977346666410738,0.7849387908508425,0.7752215665340463,0.5,0.7968936539582199,0.7620987010824725,0.7777941034876628,0.7551782829998062
9,10,0.7322914076247702,0.800905292091041,0.800741806809251,0.7889049962958007,0.7809348113265518,0.5,0.8007940691113378,0.7687825159430312,0.7817268589026701,0.7519697925194758
10,11,0.7476253110480744,0.8139506763916239,0.8136310696490092,0.8035439227765682,0.792418564841399,0.5,0.8130272061265956,0.7854779701582051,0.7897108680776341,0.7636846762166138
11,12,0.755884969878802,0.8230755451519197,0.8226895808365224,0.8132234430096217,0.8019012028301186,0.5,0.8213255385663205,0.7968744601520104,0.7967924878928883,0.7651747461640513
12,13,0.7523425150408014,0.8217319697164114,0.8213848077656876,0.8133741685203189,0.8003896661550558,0.5,0.8206393905380629,0.7942888185337877,0.796496245386274,0.7772583416988079
13,14,0.7493423933189677,0.8202710905569718,0.8200737980911096,0.8149540097030202,0.8023090713674166,0.5,0.8206213541697462,0.7947920937381145,0.7965950630579299,0.7833760672938355
14,15,0.7502400368794901,0.8170709705901839,0.8180101016146956,0.8139921075429333,0.8014801118110662,0.5,0.8166968602632452,0.7949021596414205,0.7933253242212635,0.7810842385795123
15,16,0.7567266463581522,0.8223440677498013,0.8231241040044284,0.8190207459424056,0.80221594467303,0.5,0.8241042560422718,0.7951510735394327,0.7984637807823312,0.7886372740644555
16,17,0.7584103773775737,0.8219915230566972,0.8231088129744554,0.820795076402912,0.8037698114892866,0.5,0.8235852607755987,0.7988725496657323,0.8027495803265408,0.7900553295514534
17,18,0.7676891905937551,0.8348526445321564,0.8356947891391454,0.8352862275345684,0.8185258426996391,0.5,0.836551251202355,0.8102352613491024,0.816522777836497,0.8014350806234087
18,19,0.7774128751919311,0.8380853988092707,0.8391390163626343,0.8380967281242653,0.8214061263800501,0.5,0.8396339365275403,0.8127385119676647,0.8196460088769154,0.8022304794600137
19,20,0.7727781025930667,0.8333561661599714,0.8343779019981461,0.8331425625794711,0.8150231510727322,0.5,0.8360782974108926,0.8154400915508602,0.817462226537841,0.8027753231406821
20,21,0.7711298599615324,0.8265961270939044,0.8278232116615076,0.830004356506438,0.8078302663991002,0.5,0.8314432971856405,0.8092368508358176,0.8125068593025649,0.8072835886366755
21,22,0.7739925274887884,0.8306932215853051,0.8314323678321349,0.834007962368362,0.8071401766842083,0.5,0.8352837185262794,0.8120306949334651,0.8123270785147156,0.8090355344291501
22,23,0.7796649925287775,0.8318214771538113,0.8325075968227448,0.8367923538780855,0.8063333122750178,0.5,0.8381183238936963,0.816194086309326,0.8146880530826853,0.8038793808694604
23,24,0.7841168621562383,0.8401832073876776,0.8409930451151216,0.8439953631549137,0.8064485123760614,0.5,0.8472462749998504,0.8234666307674909,0.8208356108068865,0.8064505968413455
24,25,0.7978590632549185,0.8514122081182369,0.8521521691930174,0.8608538045566565,0.8199587202885683,0.5,0.8606196912718127,0.8362788820193278,0.8301164306258362,0.8191196919115615
